Feature	Gain	Cover	Frequency
Master_msaldopesos	0.00386653373167912	0.00522077044644552	0.00524745344171211
ccaja_ahorro	0.00373564408406528	0.0113553480382222	0.00493877970984669
cprestamos_personales	0.00350081763980763	0.00547462274028655	0.00257228109887849
Visa_mpagado	0.00347047310241376	0.0105376327797974	0.00607058339335323
mdescubierto_preacordado	0.00325405490819158	0.00943458227339469	0.00236649861096821
Master_msaldototal	0.00289817856400073	0.00394287308019475	0.00535034468566725
ctarjeta_debito	0.00272950306436396	0.00369487155650994	0.00504167095380183
Master_mconsumospesos	0.00266562010624663	0.00598431598871519	0.00504167095380183
cpagomiscuentas	0.00259816615476344	0.00673036933116851	0.00504167095380183
ccuenta_debitos_automaticos	0.00254789602259222	0.0075005571005162	0.00452721473402613
ccajas_consultas	0.00252167439737223	0.0108478989208124	0.00226360736701307
mplazo_fijo_dolares	0.00249962611706928	0.0152746076505091	0.0028809548307439
tcallcenter	0.0024693457644416	0.00266095330946159	0.00113180368350653
Visa_mconsumosdolares	0.00218295890016116	0.00275835260305523	0.00411564975820558
Visa_mpagosdolares	0.00217658366547285	0.00676920081254775	0.00421854100216072
Visa_status	0.00210174451715306	0.00528861032677563	0.00123469492746167
ctarjeta_master	0.00183445729364467	0.000482272772542424	0.00113180368350653
Master_mconsumototal	0.00171020365047056	0.00384821883972235	0.00411564975820558
cmobile_app_trx	0.00148906761039396	0.001504624728246	0.00226360736701307
catm_trx	0.0014340433196062	0.00520588304156174	0.00298384607469904
Master_fultimo_cierre	0.00135288127313651	0.0023812884996831	0.00318962856260932
Visa_fultimo_cierre	0.00134071884466135	0.00117261856798613	0.00205782487910279
Master_cconsumos	0.00133111299692965	0.00307952882746088	0.00298384607469904
Visa_delinquency	0.00125693889085543	0.00292642198685763	0.000926021195596255
matm	0.00113644113634788	0.00359637524351201	0.00596769214939809
ccaja_seguridad	0.00113093798618528	0.00801369168378843	0.00144047741537195
ctarjeta_master_trx	0.000964364821653036	0.00360790647030961	0.00195493363514765
cseguro_accidentes_personales	0.000928195629778324	0.00647931719187998	0.00185204239119251
mtarjeta_master_consumo	0.000904992467127195	0.00203533666809199	0.00216071612305793
Visa_msaldodolares	0.000858300768537069	0.0022950347228682	0.00174915114723737
cinversion1	0.000760496553087643	0.0061941773035221	0.000823129951641115
Visa_Finiciomora	0.000716889044804755	0.00467242103937349	0.000926021195596255
tmobile_app	0.000661938450799362	0.00648430136679902	0.00102891243955139
mcheques_emitidos	0.000620053912479275	0.00239522916179332	0.000308673731865418
tpaquete9	0.000582840382431506	0.00395837661926451	0.000926021195596255
Master_mpagado	0.000536972980853227	0.00715581249119191	0.00144047741537195
mtarjeta_visa_descuentos	0.000516412976890763	0.00514342306461157	0.00205782487910279
tpaquete7	0.000507853449631858	0.00524519540815929	0.000720238707685976
ctarjeta_master_debitos_automaticos	0.000449903503498076	0.0016077395430282	0.000720238707685976
mttarjeta_master_debitos_automaticos	0.000338154747748813	0.000538381057233967	0.000823129951641115
cplazo_fijo	0.000335270826457459	0.00158035413168915	0.000411564975820558
matm_other	0.000325603364041171	0.000832236990173882	0.00195493363514765
active_quarter	0.000305642339293891	0.000515103207134726	0.000411564975820558
cseguro_vivienda	0.000279565611771256	0.00096032778098251	0.000514456219775697
ccajas_extracciones	0.000274827375767318	0.00266751538900323	0.000617347463730837
internet	0.000258243017762299	0.00148348080630305	0.000514456219775697
ccajas_trx	0.000249423969755598	0.00187514177973956	0.000514456219775697
ctarjeta_visa	0.000247939840849674	0.000419161596859114	0.000308673731865418
minversion2	0.000211713859705597	0.00399204860298887	0.000514456219775697
minversion1_pesos	0.000205153528924591	0.0015043542303107	0.000205782487910279
Master_mpagosdolares	0.000163469463689394	0.000265844368972849	0.000823129951641115
tpaquete1	0.000158942239308007	0.00384718694019137	0.000514456219775697
Master_mconsumosdolares	0.000149352488939766	0.000264486870075303	0.000514456219775697
ccajeros_propios_descuentos	0.000147598849478925	0.00305125678400056	0.000411564975820558
cseguro_vida	0.000130640656618631	0.000127028835951508	0.000205782487910279
ctarjeta_visa_descuentos	0.000110584952880532	0.00115447516943665	0.000617347463730837
catm_trx_other	0.000109045053840243	0.000508801607086341	0.000617347463730837
Visa_madelantodolares	0.000102024698416416	0.000257689357145527	0.000514456219775697
mcheques_depositados	9.49510650283783e-05	0.00239522916179332	0.000308673731865418
mforex_sell	8.75181388311537e-05	0.0004146583071584	0.000308673731865418
Visa_madelantopesos	8.73250755718888e-05	7.61451687881569e-05	0.000205782487910279
ccheques_depositados	6.5525431531514e-05	0.00150347761663147	0.000205782487910279
cforex_sell	6.3478915248521e-05	0.000331475182831308	0.000205782487910279
cseguro_auto	3.25355731484791e-05	0.000753872736472025	0.000102891243955139
Master_delinquency	2.42683942190489e-05	1.78729006141796e-05	0.000102891243955139
Master_msaldodolares	4.61537321258451e-09	1.70764344713392e-05	0.000102891243955139
cforex	5.5144352482806e-13	0.000107703261240324	0.000205782487910279
Master_cadelantosefectivo	5.25599796698367e-13	2.95293579373847e-05	0.000102891243955139
Master_madelantodolares	2.28975792666047e-13	1.89699200184692e-05	0.000102891243955139
